"","screenName","text","retweetCount","favoriteCount","score","absolute_score","lon","lat"
"9222","JLMarchese111","It's called overpopulation! Not climate change! #illegals #LiberalismIsAMentalDisorder There are 54 million drinkin‚Ä¶ https://t.co/gmYuEPHlXh",1,2,0,0,-74.4056612,40.0583238
"923","jlouconn","I did my part to help the brave firefighters battling the #CaliforniaWildfires. I got my car washed.",0,1,1,1,-117.8311428,33.7174708
"924","JMA_Solutions","See what the #CaliforniaWildfires look like from #Space via @inversedotcom https://t.co/WYZgs79YNq",0,0,1,1,-77.0368707,38.9071923
"9251","jmonacruz1974","#CaliforniaWildfires -Such a beautiful site- a result of something bad https://t.co/ccmAq6eH9V",0,1,0,0,-118.2436849,34.0522342
"9261","JNaquins","RT @WG_Burton: #DirectedEnergyWeapons #CaliforniaWildfires #AGENDA21 #DEW 
Directed Energy Weapons Again in California Wildfires? https://t‚Ä¶",17,0,0,0,-98.4936282,29.4241219
"927","Joanell","I'm finishing a play today inspired by the NorCal fires. Hitting the send button to editors by 4:00 . Turns out pla‚Ä¶ https://t.co/xLT0y7ES8N",0,3,0,0,-120.8958242,38.8375215
"9302","joannmw24","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",56,0,0,0,-81.5157535,27.6648274
"9311","JoeCostello","#DirectedEnergyWeapons Used. #China etc https://t.co/wuHNvn6oDy #californiawildfires",0,1,0,0,-78.3708498,35.6543037
"932","JoeCostello","#ProblemReactionSolution

#CaliforniaDrought Cause...#Geoengineering
#CaliforniaWildfires Cause...#Drone‚Ä¶ https://t.co/LBps93iP38",2,3,0,0,-78.3708498,35.6543037
"9372","JoGaryBuddyMay","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-82.7343089,31.2763162
"9381","johnashbaugh","RT @SLOTribune: Atascadero City Hall shelters hundreds of rare turtles from California #wildfires #ThomasFire #CaliforniaWildfires #wildfir‚Ä¶",10,0,0,0,-120.6596156,35.2827524
"9392","JohnBriggs74","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-89.3985283,40.6331249
"941","JohnFenoglio","Like tanks on a battlefield, fire crews continue battling the #ThomasFire in #Ventura, #SantaBarbara counties. The‚Ä¶ https://t.co/NEoTWl13vj",6,7,0,0,-118.2436849,34.0522342
"9421","johnstempinNPR","RT @KPCC: Still wondering about the cause of the #CaliforniaWildfires? You're not alone. 

It's still too early to know, but the odds are g‚Ä¶",51,0,0,0,-77.0368707,38.9071923
"944","JohSanders","RT @RedCrossCasc: Everyone needs a little #puppylove sometimes. #RedCross responders come in all shapes and sizes. #CaliforniaWildfires #Th‚Ä¶",8,0,0,0,-122.4194155,37.7749295
"947","JonLocke70","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",68,0,0,0,-118.3173209,34.0954806
"9481","jordanski20","RT @AMR11082016: Jerry Brown blames #climatechange 4 #CaliforniaWildfires
I think he needs to open his eyes!
Ì†ΩÌ±á
#AlQaeda gave direct instruc‚Ä¶",138,0,0,0,-97.092877,35.0077519
"949","JoseLui025","RT @BillKarins: #ThomasFire is now 230,000 acres, 10% contained. Now 5th largest wildfire in #CaliforniaWildfires history.  Incredible that‚Ä¶",12,0,1,1,-117.1610838,32.715738
"955","JourneysNonnie","RT @sara8smiles: FOX NEWS ADMITS GOVERNMENT USING LASERS (DEW) BEFORE CA FIRES 
#CailforniaFires #Fire #CaliforniaWildfires 
https://t.co/F‚Ä¶",12,0,0,0,-81.5157535,27.6648274
"957","JPdLTorNia","Our thoughts and prayers go out to our colleagues and friends, and everyone else who is affected by the wildfire in‚Ä¶ https://t.co/xslqHDXzeY",0,0,0,0,-79.3831843,43.653226
"958","JRein94456949","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-95.712891,37.09024
"9591","JRichina","RT @Rock_Health: Southern California friends affected by the #CaliforniaWildfires: @drondemand is offering fully covered #telemedicine visi‚Ä¶",6,0,0,0,-118.2436849,34.0522342
"9611","JRTomlinAuthor","RT @democracynow: 200,000 Evacuate Amid Fifth-Worst Wildfires in California History https://t.co/PtZ9Y4UT4g #CaliforniaWildfires https://t.‚Ä¶",46,0,0,0,-120.5542012,43.8041334
"9621","judlew","RT @KPCC: Still wondering about the cause of the #CaliforniaWildfires? You're not alone. 

It's still too early to know, but the odds are g‚Ä¶",51,0,0,0,-118.2436849,34.0522342
"9651","JuicyJesssy","Ì†ΩÌ¥•Ì†ΩÌ∞ªÌ†ΩÌ≤î #CaliforniaWildfires it smells like an enormous BBQ that never stops! #TraitorInChief  doesn't care about Calif‚Ä¶ https://t.co/ftHoaFBrkJ",0,0,0,0,-119.4179324,36.778261
"9691","juliaconn15","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-118.2436849,34.0522342
"9711","Just_a_person","at least 35 horses died in #CaliforniaWildfires at San Luis Rey Downs training center because they had not enough t‚Ä¶ https://t.co/t3ppSEIIz8",0,0,0,0,-77.0732748,39.5156627
"9722","just_old_joe","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-96.7311034,43.5445959
"9742","justice69hall","RT @SlicksTweetz: #CaliforniaWildfires #CaliforniaFires #CalFire

Evidence-Patent for High-Energy #Microwave Pulse Weapon may be responsibl‚Ä¶",78,0,0,0,-119.4179324,36.778261
"9821","Jwillnuhh","SoCal friends, Ì†ΩÌ±ã
If anyone has room to foster animals the Van Nuys shelter is in desperate need of homes for all of‚Ä¶ https://t.co/5SIOJsJ4Np",3,3,0,0,-122.3320708,47.6062095
"9831","JwJennifer","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-76.6310662,36.9823709
"9841","K_Rollin_","Link in Bio. Ì†ΩÌ∏•Ì†ΩÌ¥• #thomasfire #ventura #santabarbara #californiawildfires #carpinteria‚Ä¶ https://t.co/HGkWGt0Ixd",0,0,0,0,-111.8910474,40.7607793
"9851","k103portland","RT @RedCrossCasc: Everyone needs a little #puppylove sometimes. #RedCross responders come in all shapes and sizes. #CaliforniaWildfires #Th‚Ä¶",8,0,0,0,-122.6764815,45.5230622
"9861","kaarkon","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-82.9987942,39.9611755
"9921","Karen_Jackson53","RT @CCLsaltlake: ""Julie &amp; Don Myers had to evacuate during the #CaliforniaWildfires, leaving behind valuable possessions. When they returne‚Ä¶",8,0,1,1,-111.8910474,40.7607793
"9951","KassiaMicek","#CaliforniaWildfires continue to threaten power transmission lines. NWS said little change in weather conditions is‚Ä¶ https://t.co/VsWMmkUVFq",1,0,-1,1,-95.3698028,29.7604267
"9961","kat2980","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-117.1610838,32.715738
"997","katalin_pota","RT @Starseed52: Are #Farmworkers &amp; #Immigrants Being Left Behind Amid Raging Southern #CaliforniaWildfires? https://t.co/dXuDaGyPPb via @de‚Ä¶",2,0,-1,1,-73.9712488,40.7830603
"998","KatGodspell","RT @GottaLaff: A cooking fire at a homeless encampment sparked Bel-Air's Skirball fire, officials say #CaliforniaWildfires  https://t.co/RQ‚Ä¶",9,0,0,0,-81.5157535,27.6648274
"1000","KathrynBruscoBk","The massive #ThomasFire from Oxnard. https://t.co/IA8zckrV1u via @KEYTNC3Joe #FireCloud #CaliforniaWildfires",0,1,0,0,-83.527676,42.156461
"1001","KathrynBruscoBk","For animal evacuations in #SantaBarbara County, call 805-681-4332 https://t.co/cMAIKW5oJa via @countyofsb‚Ä¶ https://t.co/r7Jl7a2JYE",1,0,0,0,-83.527676,42.156461
"1002","KathrynBruscoBk","The #ThomasFire so far:
‚Äì230,500 acres
‚Äì15% contained
‚Äì796 structures destroyed 
‚Äì18,000 buildings threatened 
‚ÄìNew‚Ä¶ https://t.co/3avPpMlemy",1,1,0,0,-83.527676,42.156461
"10051","KathyQ100lady","RT @wx_becks: Just an immense amount of smoke from the #CaliforniaWildfires, from yesterday's Daily MODIS, via @UWCIMSS. #ThomasFire 

http‚Ä¶",33,0,0,0,-122.5616448,37.9746458
"10072","katiebroberts","Stay up to date on the #CaliforniaWildfires with free access to our intelligence briefings. #Safety #Wildfire‚Ä¶ https://t.co/5zt67jxYY2",0,1,2,2,-76.6412712,39.0457549
"10082","kattrevino","RT @Bradpaisley_7: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",3,0,2,2,-95.4560512,30.3118769
"10091","KBOITV","RT @BoiseFire: Our crews have officially been assigned to the #ThomasFire #CaliforniaWildfires https://t.co/uNU0db1nA7",28,0,0,0,-116.2146068,43.6187102
"10101","KCMSproperty","RT @SlicksTweetz: #CaliforniaWildfires #CaliforniaFires #CalFire

Evidence-Patent for High-Energy #Microwave Pulse Weapon may be responsibl‚Ä¶",78,0,0,0,-90.1895269,38.6275671
"1011","kcorr54","RT @ActorsEquity: As a reminder, If you work in performing arts &amp; entertainment and have been impacted by the #CaliforniaWildfires, @TheAct‚Ä¶",12,0,1,1,-123.1207375,49.2827291
"10121","KCOYJason","RT @NOAASatellitePA: The Suomi NPP satellite captured this overnight view of #CaliforniaWildfires,  #ThomasFire near Montecito and Santa Ba‚Ä¶",9,0,0,0,-119.7889248,36.9915398
"10132","kelly_zvobgo","The devastation is immense. So many friends and family throughout Southern California haven't been able to be home‚Ä¶ https://t.co/SVqRwqM6ZG",0,1,0,0,-118.2436849,34.0522342
"10151","Kellykelly81","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-122.3320708,47.6062095
"10161","KellyRek","RT @KlistaReyes: Smoky skies along #Highway1 in #California #CaliforniaWildfires #CaliforniaFires #ThomasFire https://t.co/fz3joZqHw7",1,0,0,0,-111.0937311,34.0489281
"10181","ken_crichlow","RT @wx_becks: Just an immense amount of smoke from the #CaliforniaWildfires, from yesterday's Daily MODIS, via @UWCIMSS. #ThomasFire 

http‚Ä¶",33,0,0,0,-73.9441579,40.6781784
"10192","kentz","Been following AI6YR live tweet radio traffic about the #CaliforniaWildfires thank you sir! https://t.co/RPqGafjcC6",0,1,1,1,-75.3285218,39.901779
"10201","KESQ","RT @JohnWhiteKESQ: #californiawildfires  Continuing coverage on all of the fires burning in Southern California tonight on News Channel 3 L‚Ä¶",3,0,-1,1,-116.3591772,33.7666873
"1023","KeyElementsGrp","You can help the people and animals affected by the #CaliforniaWildfires. Consider donating to these organizations.‚Ä¶ https://t.co/fVR6n1Uzvu",1,1,0,0,-75.1652215,39.9525839
"10242","KFCF881fm","RT @democracynow: 200,000 Evacuate Amid Fifth-Worst Wildfires in California History https://t.co/PtZ9Y4UT4g #CaliforniaWildfires https://t.‚Ä¶",46,0,0,0,-119.7725868,36.7468422
"1026","KikiFaircloth","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-78.7811169,35.79154
"1027","kim77187056","RT @SavetheChildren: As #CaliforniaWildfires continue to ravage the state, we're offering tips to parents and communities to help keep kids‚Ä¶",26,0,-1,1,-95.3698028,29.7604267
"10311","Kimpuchniarz","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",68,0,0,0,-95.712891,37.09024
"10322","Kimpuchniarz","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",56,0,0,0,-95.712891,37.09024
"10341","kinsman59","Ironic that for all the damage the #CaliforniaWildfires have caused, firefighters are letting the last leg burn its‚Ä¶ https://t.co/GhqHCokuFT",0,1,-3,3,-80.8431267,35.2270869
"10351","Kirkdify","RT @democracynow: 200,000 Evacuate Amid Fifth-Worst Wildfires in California History https://t.co/PtZ9Y4UT4g #CaliforniaWildfires https://t.‚Ä¶",46,0,0,0,-118.2436849,34.0522342
"10411","KJSCV","RT @amazonsnest: PEOPLE!  Stop retweeting yesterday's tweets!  We need current news and your clogging up the feeds. #CaliforniaWildfires #T‚Ä¶",1,0,0,0,-118.2436849,34.0522342
"10482","KMcMays","RT @AlcoholMemoirs: #CaliforniaWildfires #CopperFire you'd think @JerryBrownGov would maybe reschedule his trip thousands of #California re‚Ä¶",2,0,0,0,-90.0715323,29.9510658
"10501","KnightsAlterEgo","RT @guerinemily: You asked, so we found the best maps of the #ThomasFire and all the other #CaliforniaWildfires. https://t.co/wKb6GgYZkd ht‚Ä¶",9,0,1,1,-87.4735602,41.5808528
"10511","Knirob83","RT @SlicksTweetz: #CaliforniaWildfires #CaliforniaFires #CalFire

Evidence-Patent for High-Energy #Microwave Pulse Weapon may be responsibl‚Ä¶",78,0,0,0,-96.5991593,32.7667955
"1052","KNP2BP","RT @ice_princeza: #SundayMorning #HumanRightsDay
Ì†ΩÌ¥•The TRUTH about the #CaliforniaWildfires Ì†ΩÌ¥• #TruthPrevails #TruthBombs #RealTalk #realnews‚Ä¶",98,0,0,0,-95.712891,37.09024
"1057","KPCC","How a farm worker describes work conditions during the #CaliforniaWildfires: ""All around, it was full of smoke.""‚Ä¶ https://t.co/O95MJzmbxT",6,1,0,0,-118.2436849,34.0522342
"10582","KPCC","Still wondering about the cause of the #CaliforniaWildfires? You're not alone. 

It's still too early to know, but‚Ä¶ https://t.co/kEdxWUKJOw",51,64,0,0,-118.2436849,34.0522342
"10592","KPCC","It only takes a spark. These invasive, flammable grasses are the perfect fuel for #CaliforniaWildfires‚Ä¶ https://t.co/Yb4oddsHQr",1,3,0,0,-118.2436849,34.0522342
"10601","KPCCInPerson","Listeners sent in tons of #CaliforniaWildfires questions on #SoCalSoCurious. We recently answered some, but please‚Ä¶ https://t.co/FFKyz3bpM3",0,0,0,0,-118.1445155,34.1477849
"10621","KPlothow","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-86.0688811,40.7536528
"10631","KrisMul","RT @KPCC: Still wondering about the cause of the #CaliforniaWildfires? You're not alone. 

It's still too early to know, but the odds are g‚Ä¶",51,0,0,0,-118.1445155,34.1477849
"10641","KrisMul","RT @AshleyAlvarado: .@guerinemily did a great job answering your #CaliforniaWildfires questions...did you know she's always looking to fiel‚Ä¶",1,0,1,1,-118.1445155,34.1477849
"10652","KrisShel1","Humana is ready to help associates, members and communities impacted by the #CreekFire, #LilacFire , #RyeFire &amp;‚Ä¶ https://t.co/uqHhzqpzJw",0,1,1,1,-85.7584557,38.2526647
"10741","KristianSather","RT @VCFD_PIO: #ThomasFire #CaliforniaFires #CaliforniaWildfires Fire Weather Update https://t.co/qcrxgXiAeN",22,0,0,0,-118.2436849,34.0522342
"10791","KSLcom","Firefighters protect seaside California towns as blaze rages. https://t.co/iVdTznHeBx #CaliforniaWildfires https://t.co/0pKkAtWci1",0,3,1,1,-111.8910474,40.7607793
"10802","kthompson0","RT @JCAinLA: Thanks! @WalmartGiving for supporting communities impacted by #CaliforniaWildfires @RedCrossLA @SalArmySoCal https://t.co/xHhB‚Ä¶",2,0,1,1,-86.158068,39.768403
"10811","KTVL","""'This is the new normal,' Democratic Gov. Jerry Brown warned"" #CaliforniaWildfires

https://t.co/MYwwwWWqRl",0,0,-1,1,-122.8755949,42.3265152
"10821","kujayhawksone66","RT @sarahleigh27: Go get it Boys!! #CaliforniaWildfires #PrayForCalifornia https://t.co/LmEZf5fYQw",5,0,0,0,-96.3502917,39.9972231
"1083","kuriuskat","RT @Jiseki_Health: Are you affected by the #CaliforniaWildfires? Read our fire and safety tips here: 
https://t.co/roq1A06gIs https://t.co/‚Ä¶",8,0,0,0,-86.5804473,35.5174913
"10841","kverzwyvelt","I don't even know what to say about this . Weird. #CaliforniaWildfires @Deplorable1NYC https://t.co/BTwaEQ8ARW",0,0,-1,1,-91.9623327,30.9842977
"10851","KyDixieCat","#Californiawildfires Stay Safe Everyone.Thank you Firefighters!",0,0,1,1,-84.2700179,37.8393332
"10861","kywildcat327","Humana is ready to help associates, members and communities impacted by the #CreekFire, #LilacFire , #RyeFire &amp;‚Ä¶ https://t.co/bkNSBYRtQC",4,0,1,1,-85.7584557,38.2526647
"10872","KYWNewsradio","Global warming's role in #Californiawildfires https://t.co/OfI4qTtKkL",1,1,0,0,-75.1652215,39.9525839
"10881","KYWNewsradio","Crews protect hillside homes as California's #ThomasFire grows https://t.co/GqGcQ3bToG #CaliforniaWildfires",0,2,1,1,-75.1652215,39.9525839
"10891","KYWNewsradio","#CaliforniaWildfires: The devastating blaze that broke out in the densely-populated Sepulveda Pass area last week w‚Ä¶ https://t.co/3ljhGsQhS7",1,0,-2,2,-75.1652215,39.9525839
"1090","KYWNewsradio","LATEST: Crews have made increased gains on one of the biggest wildfires in California history, but officials warn t‚Ä¶ https://t.co/Ahz8TMAFzv",0,1,1,1,-75.1652215,39.9525839
"1092","lacakagog","@justice69hall @SGTreport @SlicksTweetz @realDonaldTrump @statedeptspox @StateDept @SteveBannen @JulianAssange‚Ä¶ https://t.co/D4byY8oLHo",0,0,0,0,-74.077072,40.9290779
"10951","LadyRaynbow","How to Fight the SoCal Wildfires With a Boeing 747 https://t.co/jt7TN1oV9R via @WIRED  Thankful to hear that the‚Ä¶ https://t.co/u63am6hooY",0,2,1,1,-123.3676014,44.540121
"10971","ladywillow34","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-81.5157535,27.6648274
"11001","LastWheatPenny","Oh you're a total jerk:
So @realDonaldTrump is in charge of #california
#CaliforniaWildfires 
?
 He hasn't changed‚Ä¶ https://t.co/l5KJ2SpVbJ",0,0,0,0,-91.5705695,33.057837
"1101","LasVegasSun","The California fires in today's cartoon. #CaliforniaWildfires 
https://t.co/3IfREziY7b https://t.co/xKK4wtRNiL",0,2,0,0,-115.1398296,36.1699412
"11022","Laura78703","RT @democracynow: 200,000 Evacuate Amid Fifth-Worst Wildfires in California History https://t.co/PtZ9Y4UT4g #CaliforniaWildfires https://t.‚Ä¶",46,0,0,0,-97.7430608,30.267153
"1103","laurenhohls","RT @LeipzigSyd: Do you think #CaliforniaFires are largely caused by global warming ?

#CaliforniaWildfires #CalFire #LilacFire #wildfires #‚Ä¶",8,0,0,0,-116.419389,34.9592083
"11091","LBVoiceWaves","Latino Firefighters' Double Duty: Fighting Race and Fire | 
STORY: https://t.co/XeJpiY6l2P #CaliforniaWildfires‚Ä¶ https://t.co/rN0sDlGDPX",2,3,0,0,-118.1937395,33.7700504
"11102","LBVoiceWaves","Latino firefighters say they take on double duty -- fending off blazes and racial harassment. Full story:‚Ä¶ https://t.co/gTccewTJn9",1,1,-1,1,-118.1937395,33.7700504
"11131","LeahR77","RT @AntonioSabatoJr: HERE‚Äôs HOW TO HELP 
@SalvationArmyUS 
- https://t.co/nLd0Mcjuzr
- 1-800-SAL-ARMY 
#CaliforniaWildfires 
Thank you . Ì†ΩÌπèÌ†ºÌ∑∫Ì†ºÌ∑∏",204,0,0,0,-111.0937311,34.0489281
"11191","leroybird","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-85.8649408,37.7030646
"11201","LeslieLehr1","Forget the #goldenglobes Here are the real #heroes.  #CaliforniaWildfires #tuesday https://t.co/7xRPcI12iT",0,3,0,0,-118.2436849,34.0522342
"11301","LickMy__Tweetzz","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",68,0,0,0,-95.5629984,29.887725
"1133","LifeStyle6070","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",68,0,0,0,-123.0745885,44.0666668
"1134","lifewellrun","Our hearts stay with all those impacted by the Southern #CaliforniaWildfires. Special thanks to the #localgov leade‚Ä¶ https://t.co/9yEYR7imfS",1,1,0,0,-77.0368707,38.9071923
"1135","lilcyberguy","RT @MikeTrimWPTV: BUNNY SAVER REUNITES WITH BUNNY! @InsideEdition catches up w/the boy who saved a rabbit from the #CaliforniaWildfires. He‚Ä¶",3,0,1,1,-89.3985283,40.6331249
"1136","Lilly__142","#climatechange #ParisAgreement #DemocratBS #Strange #CaliforniaWildfires 

Let me simplify all this for you:

""Fire‚Ä¶ https://t.co/gjpkbzQ6FA",1,1,0,0,-95.712891,37.09024
"1137","LilSalmonSalmon","Praying for the people that lost their homes in the #CaliforniaWildfires",0,0,-1,1,-122.9805104,49.2488091
"11391","linda_troxell","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-84.2700179,37.8393332
"11401","LindaKWS1","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",56,0,0,0,-99.9018131,31.9685988
"11412","LindaKWS1","RT @Britanniacomms: Live footage from car dashboard of #CaliforniaFires looks like a scene from Dante's Inferno #CaliforniaWildfires #Trave‚Ä¶",90,0,1,1,-99.9018131,31.9685988
"11421","LindaKWS1","RT @LeipzigSyd: Do you think #CaliforniaFires are largely caused by global warming ?

#CaliforniaWildfires #CalFire #LilacFire #wildfires #‚Ä¶",8,0,0,0,-99.9018131,31.9685988
"11431","LindaKWS1","RT @GeorgeGEdwards: Horses, pets of any kind - contact DART at numbers below. Ì†ΩÌ±á

#CaliforniaWildfires 
#LilacFire Ì†ΩÌ¥• https://t.co/XpJylZHmfX",8,0,0,0,-99.9018131,31.9685988
"1144","LindaKWS1","RT @ifuaskmee: NO Words From The White House. #California #CaliforniaFires #CaliforniaWildfires #CNNSOTU #PoliticsNation #AMJoy #MeetThePre‚Ä¶",53,0,0,0,-99.9018131,31.9685988
"1147","LisaAndrade","RT @democracynow: 200,000 Evacuate Amid Fifth-Worst Wildfires in California History https://t.co/PtZ9Y4UT4g #CaliforniaWildfires https://t.‚Ä¶",46,0,0,0,-116.419389,34.9592083
"1148","Lisamarie61","RT @RedCrossCasc: Everyone needs a little #puppylove sometimes. #RedCross responders come in all shapes and sizes. #CaliforniaWildfires #Th‚Ä¶",8,0,0,0,-112.0146912,41.5063763
"11491","LithiumsDream","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",56,0,0,0,-81.9498042,28.0394654
"1150","Live1055","RT @MorningExp: It could be Christmas before the largest of the #CaliforniaWildfires is under control: https://t.co/NKf5ic8ZuU #ThomasFire‚Ä¶",6,0,0,0,-119.2439723,34.2611689
"1151","Live1055","RT @BoiseFire: Our crews have officially been assigned to the #ThomasFire #CaliforniaWildfires https://t.co/uNU0db1nA7",28,0,0,0,-119.2439723,34.2611689
"1152","Live1055","RT @GulfTimes_QATAR: Renewed winds hamper fight to tame California wildfire
#CaliforniaWildfires #ThomasFire  https://t.co/zv2w4isjoe https‚Ä¶",3,0,0,0,-119.2439723,34.2611689
"1153","Live1055","RT @SLOTribune: Thomas Fire‚Äôs toxic smoke creates worst-ever air quality in Santa Barbara County #ThomasFire #wildfire #CaliforniaWildfires‚Ä¶",9,0,-2,2,-119.2439723,34.2611689
"1155","lizditz","RT @ActorsEquity: If you work in performing arts &amp; entertainment and have been impacted by the #CaliforniaWildfires, @TheActorsFund can pro‚Ä¶",24,0,1,1,-122.4014193,37.4337342
"11571","lkmess","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-86.7816016,36.1626638
"11581","LLopezMooney330","RT @AntonioSabatoJr: HERE‚Äôs HOW TO HELP 
@SalvationArmyUS 
- https://t.co/nLd0Mcjuzr
- 1-800-SAL-ARMY 
#CaliforniaWildfires 
Thank you . Ì†ΩÌπèÌ†ºÌ∑∫Ì†ºÌ∑∏",204,0,0,0,-74.0059728,40.7127753
"1161","loladiana","RT @ActorsEquity: If you work in performing arts &amp; entertainment and have been impacted by the #CaliforniaWildfires, @TheActorsFund can pro‚Ä¶",24,0,1,1,-73.9924106,40.6840796
"11621","lolitaberries","Those 13 diet cokes a day have rotted your brain, focus on things that matter!! Stop watching TV!!!‚Ä¶ https://t.co/vC7AsUXZmO",0,0,0,0,-95.712891,37.09024
"11641","lopezgovlaw","RT @RedCrossPhilly: #CaliforniaWildfires -  six fires have consumed an area larger than NYC and Boston combined. More than 400 people took‚Ä¶",5,0,0,0,-80.1917902,25.7616798
"11651","LorenKi96523716","RT @m4d4r4uch1h4: Has anybody looked into the #CaliforniaWildfires, the possible use of #DirectedEnergyWeapons, and the fact that #Agenda21‚Ä¶",18,0,0,0,-81.5157535,27.6648274
"11662","LorieMeacham","Thousands evacuated as #Thomas fire explodes in size. #CaliforniaWildfires
https://t.co/2b8FwFAyMG",0,0,0,0,-111.0937311,34.0489281
"11671","LorieMeacham","California Fire Is Now Larger Than NYC. #CaliforniaWildfires 
https://t.co/dnLmkAf7wl",0,0,0,0,-111.0937311,34.0489281
"11682","LoriLandRich","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-101.6212314,31.2245967
"1169","lorimcneeartist","Here's The View From A Plow Truck Blazing Through California's Hell Fires https://t.co/N5f4Jfo4QH‚Ä¶ https://t.co/3HUjXb5HLE",6,9,-1,1,-115.6976458,43.1430819
"11701","Loristalcup1","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-118.3525744,33.887237
"1174","louisntori","RT @supernovalwt: #CaliforniaWildfires 
information + donate: https://t.co/XlJ2pV2sjM",8,0,0,0,-74.0059728,40.7127753
"11801","LoveUSADawn","#PedoGate #PedoGateNews #PizzaGate #TheGetty #California #CaliforniaWildFires #TrumpsArmy #Trump #MAGA #MeToo‚Ä¶ https://t.co/GAah3DW1mV",2,2,1,1,-99.9018131,31.9685988
"11812","LovToRideMyTrek","RT @ice_princeza: #SundayMorning #HumanRightsDay
Ì†ΩÌ¥•The TRUTH about the #CaliforniaWildfires Ì†ΩÌ¥• #TruthPrevails #TruthBombs #RealTalk #realnews‚Ä¶",98,0,0,0,-84.3879824,33.7489954
"1182","LovToRideMyTrek","RT @WG_Burton: #DirectedEnergyWeapons #CaliforniaWildfires #AGENDA21 #DEW 
Directed Energy Weapons Again in California Wildfires? https://t‚Ä¶",17,0,0,0,-84.3879824,33.7489954
"11832","LovToRideMyTrek","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",68,0,0,0,-84.3879824,33.7489954
